Time (s),Channel 1 (VOLT),Channel 3 (VOLT)
-1.255625008249999959e-02,-1.000000153599999830e+00,-6.279552000000923617e-06
-1.254166674999999953e-02,-1.007537843199999950e+00,1.947254399999997360e-04
-1.252708341750000121e-02,-1.010050406399999989e+00,1.444741919999995711e-04
-1.251250008499999941e-02,-1.020100659199999926e+00,4.962329279999989906e-04
-1.249791675250000109e-02,-1.032663475199999903e+00,4.459816799999988257e-04
-1.248333341999999929e-02,-1.042713727999999840e+00,5.967354239999993204e-04
-1.246875008750000097e-02,-1.047738854399999919e+00,4.962329279999989906e-04
-1.245416675500000091e-02,-1.050251417599999959e+00,6.469866719999994853e-04
-1.243958342250000085e-02,-1.062814233599999936e+00,6.469866719999994853e-04
-1.242500009000000079e-02,-1.072864486399999873e+00,8.479916639999984102e-04
-1.241041675750000073e-02,-1.082914739200000032e+00,7.977404159999999800e-04
-1.239583342500000067e-02,-1.085427302399999849e+00,8.479916639999984102e-04
-1.238125009250000061e-02,-1.090452428799999929e+00,7.474891679999998151e-04
-1.236666676000000055e-02,-1.105527807999999945e+00,7.474891679999998151e-04
-1.235208342750000049e-02,-1.115578060799999882e+00,7.977404159999999800e-04
-1.233750009500000043e-02,-1.125628313600000041e+00,7.977404159999999800e-04
-1.232291676250000037e-02,-1.128140876799999859e+00,1.099247903999999235e-03
-1.230833343000000031e-02,-1.130653439999999899e+00,1.048996655999999070e-03
-1.229375009750000025e-02,-1.143216255999999875e+00,1.099247903999999235e-03
-1.227916676500000019e-02,-1.155779071999999852e+00,1.199750399999999564e-03
-1.226458343250000013e-02,-1.165829324800000011e+00,1.300252895999999894e-03
-1.225000010000000007e-02,-1.168341887999999829e+00,1.199750399999999564e-03
-1.223541676750000001e-02,-1.170854451199999868e+00,1.199750399999999564e-03
-1.222083343499999995e-02,-1.180904704000000027e+00,1.199750399999999564e-03
-1.220625010249999989e-02,-1.195980083199999822e+00,1.199750399999999564e-03
-1.219166676999999983e-02,-1.206030335999999981e+00,1.250001647999999729e-03
-1.217708343749999977e-02,-1.208542899200000020e+00,1.350504143999998324e-03
-1.216250010499999971e-02,-1.211055462399999838e+00,1.400755391999998489e-03
-1.214791677249999965e-02,-1.221105715199999997e+00,1.652011631999999314e-03
-1.213333343999999960e-02,-1.236181094400000013e+00,1.551509135999998984e-03
-1.211875010749999954e-02,-1.246231347199999950e+00,1.652011631999999314e-03
-1.210416677500000121e-02,-1.248743910399999990e+00,1.199750399999999564e-03
-1.208958344249999942e-02,-1.251256473600000030e+00,1.652011631999999314e-03
-1.207500011000000109e-02,-1.261306726399999967e+00,1.802765375999999808e-03
-1.206041677749999930e-02,-1.273869542399999943e+00,1.903267871999998403e-03
-1.204583344500000097e-02,-1.283919795199999880e+00,1.802765375999999808e-03
-1.203125011249999918e-02,-1.288944921599999960e+00,2.003770367999998733e-03
-1.201666678000000085e-02,-1.296482611199999857e+00,2.003770367999998733e-03
-1.200208344750000079e-02,-1.309045427199999834e+00,1.903267871999998403e-03
-1.198750011500000073e-02,-1.321608243199999810e+00,1.903267871999998403e-03
-1.197291678250000067e-02,-1.326633369599999890e+00,2.054021615999998898e-03
-1.195833345000000061e-02,-1.329145932799999930e+00,1.953519119999998568e-03
-1.194375011750000055e-02,-1.336683622399999827e+00,2.204775359999999393e-03
-1.192916678500000049e-02,-1.351759001599999843e+00,2.204775359999999393e-03
-1.191458345250000044e-02,-1.364321817599999820e+00,2.456031599999998483e-03
-1.190000012000000038e-02,-1.366834380799999860e+00,2.405780351999998318e-03
-1.188541678750000032e-02,-1.371859507199999939e+00,2.255026607999999558e-03
-1.187083345500000026e-02,-1.379397196799999836e+00,2.456031599999998483e-03
-1.185625012250000020e-02,-1.391960012799999813e+00,2.405780351999998318e-03
-1.184166679000000014e-02,-1.402010265599999972e+00,2.657036591999999142e-03
-1.182708345750000008e-02,-1.407035391999999829e+00,2.405780351999998318e-03
-1.181250012500000002e-02,-1.409547955199999869e+00,2.506282847999998648e-03
-1.179791679249999996e-02,-1.419598207999999806e+00,2.556534095999998812e-03
-1.178333345999999990e-02,-1.429648460799999965e+00,2.405780351999998318e-03
-1.176875012749999984e-02,-1.442211276799999942e+00,2.456031599999998483e-03
-1.175416679499999978e-02,-1.447236403199999799e+00,2.657036591999999142e-03
-1.173958346249999972e-02,-1.449748966399999839e+00,2.556534095999998812e-03
-1.172500012999999966e-02,-1.459799219199999998e+00,2.958544079999998397e-03
-1.171041679749999960e-02,-1.472362035199999974e+00,2.657036591999999142e-03
-1.169583346499999954e-02,-1.484924851199999951e+00,2.958544079999998397e-03
-1.168125013250000122e-02,-1.489949977599999809e+00,2.858041583999999802e-03
-1.166666679999999942e-02,-1.492462540799999848e+00,2.958544079999998397e-03
-1.165208346750000110e-02,-1.500000230399999968e+00,3.008795327999998562e-03
-1.163750013499999930e-02,-1.517588172799999802e+00,3.059046575999998727e-03
-1.162291680250000098e-02,-1.525125862399999921e+00,3.209800319999999221e-03
-1.160833346999999918e-02,-1.527638425599999961e+00,3.008795327999998562e-03
-1.159375013750000086e-02,-1.532663551999999818e+00,3.059046575999998727e-03
-1.157916680500000080e-02,-1.542713804799999977e+00,3.260051567999999386e-03
-1.156458347250000074e-02,-1.555276620799999954e+00,3.159549071999999056e-03
-1.155000014000000068e-02,-1.565326873599999891e+00,3.159549071999999056e-03
-1.153541680750000062e-02,-1.570351999999999970e+00,3.360554063999999716e-03
-1.152083347500000056e-02,-1.572864563200000010e+00,3.260051567999999386e-03
-1.150625014250000050e-02,-1.580402252799999907e+00,3.260051567999999386e-03
-1.149166681000000044e-02,-1.597990195199999963e+00,3.260051567999999386e-03
-1.147708347750000038e-02,-1.608040447999999900e+00,3.461056559999999178e-03
-1.146250014500000032e-02,-1.610553011199999940e+00,3.209800319999999221e-03
-1.144791681250000026e-02,-1.613065574399999980e+00,3.461056559999999178e-03
-1.143333348000000020e-02,-1.618090700799999837e+00,3.360554063999999716e-03
-1.141875014750000014e-02,-1.633166079999999853e+00,3.511307807999999343e-03
-1.140416681500000008e-02,-1.643216332799999790e+00,3.360554063999999716e-03
-1.138958348250000002e-02,-1.648241459199999870e+00,3.511307807999999343e-03
-1.137500014999999996e-02,-1.650754022399999910e+00,3.662061551999998971e-03
-1.136041681749999990e-02,-1.660804275199999847e+00,3.712312799999999136e-03
-1.134583348499999984e-02,-1.678392217599999903e+00,3.712312799999999136e-03
-1.133125015249999978e-02,-1.685929907199999800e+00,3.762564047999999300e-03
-1.131666681999999972e-02,-1.688442470399999840e+00,3.762564047999999300e-03
-1.130208348749999966e-02,-1.690955033599999879e+00,3.561559055999999508e-03
-1.128750015499999960e-02,-1.698492723199999999e+00,3.611810303999998806e-03
-1.127291682249999955e-02,-1.716080665599999833e+00,3.812815295999999465e-03
-1.125833349000000122e-02,-1.726130918399999992e+00,3.712312799999999136e-03
-1.124375015749999943e-02,-1.728643481599999809e+00,3.963569039999999093e-03
-1.122916682500000110e-02,-1.733668607999999889e+00,3.863066543999999630e-03
-1.121458349249999931e-02,-1.748743987199999905e+00,3.913317791999998928e-03
-1.120000016000000098e-02,-1.761306803199999882e+00,3.913317791999998928e-03
-1.118541682749999919e-02,-1.768844492800000001e+00,3.812815295999999465e-03
-1.117083349500000086e-02,-1.771357055999999819e+00,3.913317791999998928e-03
-1.115625016250000080e-02,-1.773869619199999859e+00,3.611810303999998806e-03
-1.114166683000000074e-02,-1.783919871999999796e+00,3.561559055999999508e-03
-1.112708349750000068e-02,-1.796482687999999994e+00,3.662061551999998971e-03
-1.111250016500000062e-02,-1.806532940799999931e+00,3.662061551999998971e-03
-1.109791683250000056e-02,-1.809045503999999971e+00,3.662061551999998971e-03
-1.108333350000000050e-02,-1.814070630399999828e+00,3.812815295999999465e-03
-1.106875016750000044e-02,-1.826633446399999805e+00,3.611810303999998806e-03
-1.105416683500000039e-02,-1.839196262399999782e+00,3.511307807999999343e-03
-1.103958350250000033e-02,-1.849246515199999941e+00,3.762564047999999300e-03
-1.102500017000000027e-02,-1.851759078399999980e+00,3.762564047999999300e-03
-1.101041683750000021e-02,-1.854271641599999798e+00,3.611810303999998806e-03
-1.099583350500000015e-02,-1.864321894399999957e+00,3.611810303999998806e-03
-1.098125017250000009e-02,-1.879397273599999973e+00,3.611810303999998806e-03
-1.096666684000000003e-02,-1.889447526399999910e+00,3.712312799999999136e-03
-1.095208350749999997e-02,-1.891960089599999950e+00,3.611810303999998806e-03
-1.093750017499999991e-02,-1.894472652799999990e+00,3.762564047999999300e-03
-1.092291684249999985e-02,-1.904522905599999927e+00,3.762564047999999300e-03
-1.090833350999999979e-02,-1.919598284799999943e+00,3.812815295999999465e-03
-1.089375017749999973e-02,-1.929648537599999880e+00,3.712312799999999136e-03
-1.087916684499999967e-02,-1.932161100799999920e+00,3.611810303999998806e-03
-1.086458351249999961e-02,-1.934673663999999960e+00,3.611810303999998806e-03
-1.085000017999999955e-02,-1.947236479999999936e+00,3.561559055999999508e-03
-1.083541684750000123e-02,-1.962311859199999953e+00,3.712312799999999136e-03
-1.082083351499999943e-02,-1.969849548799999850e+00,3.863066543999999630e-03
-1.080625018250000111e-02,-1.972362111999999890e+00,3.762564047999999300e-03
-1.079166684999999931e-02,-1.977387238399999969e+00,3.913317791999998928e-03
-1.077708351750000099e-02,-1.994975180799999803e+00,3.963569039999999093e-03
-1.076250018499999919e-02,-2.005025433599999740e+00,3.812815295999999465e-03
-1.074791685250000087e-02,-2.010050559999999820e+00,3.762564047999999300e-03
-1.073333352000000081e-02,-2.012563123200000081e+00,3.863066543999999630e-03
-1.071875018750000075e-02,-2.017588249599999717e+00,4.817840255999999294e-03
-1.070416685500000069e-02,-2.020100812799999979e+00,7.883166383999998944e-03
-1.068958352250000063e-02,-2.012563123200000081e+00,1.235552745599999974e-02
-1.067500019000000057e-02,-2.010050559999999820e+00,1.501884359999999981e-02
-1.066041685750000051e-02,-2.007537996800000002e+00,1.647612979199999939e-02
-1.064583352500000045e-02,-1.994975180799999803e+00,1.692839102400000087e-02
-1.063125019250000039e-02,-1.982412364799999827e+00,1.728014976000000202e-02
-1.061666686000000033e-02,-1.972362111999999890e+00,1.753140599999999938e-02
-1.060208352750000027e-02,-1.969849548799999850e+00,1.758165724799999954e-02
-1.058750019500000021e-02,-1.962311859199999953e+00,1.768215974399999987e-02
-1.057291686250000015e-02,-1.949749043199999976e+00,1.768215974399999987e-02
-1.055833353000000009e-02,-1.937186227199999777e+00,1.778266224000000020e-02
-1.054375019750000003e-02,-1.932161100799999920e+00,1.793341598400000070e-02
-1.052916686499999997e-02,-1.929648537599999880e+00,1.793341598400000070e-02
-1.051458353249999991e-02,-1.922110847999999983e+00,1.778266224000000020e-02
-1.050000019999999985e-02,-1.909548031999999784e+00,1.778266224000000020e-02
-1.048541686749999979e-02,-1.894472652799999990e+00,1.788316473600000053e-02
-1.047083353499999973e-02,-1.891960089599999950e+00,1.793341598400000070e-02
-1.045625020249999967e-02,-1.889447526399999910e+00,1.793341598400000070e-02
-1.044166686999999961e-02,-1.881909836799999791e+00,1.813442097600000136e-02
-1.042708353749999955e-02,-1.866834457599999775e+00,1.803391848000000103e-02
-1.041250020500000123e-02,-1.856784204799999838e+00,1.803391848000000103e-02
-1.039791687249999944e-02,-1.851759078399999980e+00,1.803391848000000103e-02
-1.038333354000000111e-02,-1.846733951999999901e+00,1.803391848000000103e-02
-1.036875020749999932e-02,-1.839196262399999782e+00,1.808416972799999772e-02
-1.035416687500000099e-02,-1.826633446399999805e+00,1.808416972799999772e-02
-1.033958354249999920e-02,-1.814070630399999828e+00,1.818467222399999805e-02
-1.032500021000000087e-02,-1.811558067199999789e+00,1.813442097600000136e-02
-1.031041687750000081e-02,-1.809045503999999971e+00,1.793341598400000070e-02
-1.029583354500000075e-02,-1.798995251199999812e+00,1.828517471999999838e-02
-1.028125021250000069e-02,-1.783919871999999796e+00,1.813442097600000136e-02
-1.026666688000000063e-02,-1.776382182399999898e+00,1.808416972799999772e-02
-1.025208354750000057e-02,-1.771357055999999819e+00,1.833542596800000202e-02
-1.023750021500000051e-02,-1.768844492800000001e+00,1.833542596800000202e-02
-1.022291688250000045e-02,-1.761306803199999882e+00,1.813442097600000136e-02
-1.020833355000000039e-02,-1.743718860799999826e+00,1.848617971199999904e-02
-1.019375021750000034e-02,-1.733668607999999889e+00,1.828517471999999838e-02
-1.017916688500000028e-02,-1.728643481599999809e+00,1.828517471999999838e-02
-1.016458355250000022e-02,-1.728643481599999809e+00,1.833542596800000202e-02
-1.015000022000000016e-02,-1.721105791999999912e+00,1.848617971199999904e-02
-1.013541688750000010e-02,-1.701005286399999816e+00,1.843592846399999888e-02
-1.012083355500000004e-02,-1.690955033599999879e+00,1.838567721599999871e-02
-1.010625022249999998e-02,-1.688442470399999840e+00,1.858668220799999937e-02
-1.009166688999999992e-02,-1.685929907199999800e+00,1.878768720000000003e-02
-1.007708355749999986e-02,-1.675879654399999863e+00,1.838567721599999871e-02
-1.006250022499999980e-02,-1.660804275199999847e+00,1.863693345599999954e-02
-1.004791689250000147e-02,-1.650754022399999910e+00,1.863693345599999954e-02
-1.003333355999999968e-02,-1.648241459199999870e+00,1.863693345599999954e-02
-1.001875022750000135e-02,-1.643216332799999790e+00,1.838567721599999871e-02
-1.000416689499999956e-02,-1.633166079999999853e+00,1.853643095999999921e-02
-9.989583562500001235e-03,-1.615578137599999797e+00,1.838567721599999871e-02
-9.975000229999999440e-03,-1.610553011199999940e+00,1.828517471999999838e-02
-9.960416897500001115e-03,-1.608040447999999900e+00,1.843592846399999888e-02
-9.945833564999999321e-03,-1.608040447999999900e+00,1.858668220799999937e-02
-9.931250232500000996e-03,-1.595477631999999923e+00,1.873743595199999987e-02
-9.916666899999999202e-03,-1.580402252799999907e+00,1.848617971199999904e-02
-9.902083567500000877e-03,-1.572864563200000010e+00,1.853643095999999921e-02
-9.887500234999999082e-03,-1.567839436799999930e+00,1.858668220799999937e-02
-9.872916902500000758e-03,-1.565326873599999891e+00,1.863693345599999954e-02
-9.858333569999998963e-03,-1.555276620799999954e+00,1.863693345599999954e-02
-9.843750237500000638e-03,-1.540201241599999937e+00,1.863693345599999954e-02
-9.829166905000000579e-03,-1.532663551999999818e+00,1.858668220799999937e-02
-9.814583572500000519e-03,-1.530150988800000000e+00,1.868718470399999970e-02
-9.800000240000000459e-03,-1.527638425599999961e+00,1.873743595199999987e-02
-9.785416907500000400e-03,-1.517588172799999802e+00,1.868718470399999970e-02
-9.770833575000000340e-03,-1.502512793600000007e+00,1.873743595199999987e-02
-9.756250242500000280e-03,-1.492462540799999848e+00,1.878768720000000003e-02
-9.741666910000000221e-03,-1.487437414399999991e+00,1.853643095999999921e-02
-9.727083577500000161e-03,-1.484924851199999951e+00,1.858668220799999937e-02
-9.712500245000000101e-03,-1.472362035199999974e+00,1.863693345599999954e-02
-9.697916912500000042e-03,-1.462311782399999815e+00,1.858668220799999937e-02
-9.683333579999999982e-03,-1.449748966399999839e+00,1.873743595199999987e-02
-9.668750247499999922e-03,-1.447236403199999799e+00,1.868718470399999970e-02
-9.654166914999999863e-03,-1.444723839999999981e+00,1.868718470399999970e-02
-9.639583582499999803e-03,-1.432161024000000005e+00,1.878768720000000003e-02
-9.625000250000001478e-03,-1.417085644799999988e+00,1.903894344000000086e-02
-9.610416917499999684e-03,-1.409547955199999869e+00,1.908919468800000102e-02
-9.595833585000001359e-03,-1.407035391999999829e+00,1.893844094400000053e-02
-9.581250252499999565e-03,-1.402010265599999972e+00,1.878768720000000003e-02
-9.566666920000001240e-03,-1.391960012799999813e+00,1.898869219200000069e-02
-9.552083587499999445e-03,-1.376884633600000019e+00,1.893844094400000053e-02
-9.537500255000001120e-03,-1.369346943999999899e+00,1.878768720000000003e-02
-9.522916922499999326e-03,-1.366834380799999860e+00,1.893844094400000053e-02
-9.508333590000001001e-03,-1.364321817599999820e+00,1.898869219200000069e-02
-9.493750257499999207e-03,-1.351759001599999843e+00,1.888818969600000036e-02
-9.479166925000000882e-03,-1.336683622399999827e+00,1.918969718400000135e-02
-9.464583592499999087e-03,-1.329145932799999930e+00,1.913944593599999772e-02
-9.450000260000000762e-03,-1.326633369599999890e+00,1.923994843199999805e-02
-9.435416927499998968e-03,-1.321608243199999810e+00,1.923994843199999805e-02
-9.420833595000000643e-03,-1.309045427199999834e+00,1.913944593599999772e-02
-9.406250262500000583e-03,-1.296482611199999857e+00,1.913944593599999772e-02
-9.391666930000000524e-03,-1.288944921599999960e+00,1.918969718400000135e-02
-9.377083597500000464e-03,-1.286432358399999920e+00,1.918969718400000135e-02
-9.362500265000000405e-03,-1.276382105599999983e+00,1.929019968000000168e-02
-9.347916932500000345e-03,-1.261306726399999967e+00,1.918969718400000135e-02
-9.333333600000000285e-03,-1.251256473600000030e+00,1.908919468800000102e-02
-9.318750267500000226e-03,-1.248743910399999990e+00,1.898869219200000069e-02
-9.304166935000000166e-03,-1.246231347199999950e+00,1.913944593599999772e-02
-9.289583602500000106e-03,-1.236181094400000013e+00,1.918969718400000135e-02
-9.275000270000000047e-03,-1.223618278399999815e+00,1.923994843199999805e-02
-9.260416937499999987e-03,-1.211055462399999838e+00,1.929019968000000168e-02
-9.245833604999999927e-03,-1.208542899200000020e+00,1.923994843199999805e-02
-9.231250272499999868e-03,-1.203517772799999941e+00,1.918969718400000135e-02
-9.216666939999999808e-03,-1.195980083199999822e+00,1.929019968000000168e-02
-9.202083607499999748e-03,-1.183417267199999845e+00,1.929019968000000168e-02
-9.187500274999999689e-03,-1.168341887999999829e+00,1.929019968000000168e-02
-9.172916942500001364e-03,-1.168341887999999829e+00,1.918969718400000135e-02
-9.158333609999999569e-03,-1.165829324800000011e+00,1.929019968000000168e-02
-9.143750277500001244e-03,-1.155779071999999852e+00,1.934045092799999838e-02
-9.129166944999999450e-03,-1.143216255999999875e+00,1.929019968000000168e-02
-9.114583612500001125e-03,-1.133166003199999938e+00,1.929019968000000168e-02
-9.100000279999999331e-03,-1.128140876799999859e+00,1.918969718400000135e-02
-9.085416947500001006e-03,-1.125628313600000041e+00,1.913944593599999772e-02
-9.070833614999999212e-03,-1.118090623999999922e+00,1.923994843199999805e-02
-9.056250282500000887e-03,-1.105527807999999945e+00,1.923994843199999805e-02
-9.041666949999999092e-03,-1.092964991999999969e+00,1.908919468800000102e-02
-9.027083617500000767e-03,-1.087939865599999889e+00,1.929019968000000168e-02
-9.012500284999998973e-03,-1.085427302399999849e+00,1.944095342399999871e-02
-8.997916952500000648e-03,-1.077889612799999952e+00,1.944095342399999871e-02
-8.983333620000000588e-03,-1.060301670399999896e+00,1.934045092799999838e-02
-8.968750287500000529e-03,-1.050251417599999959e+00,1.949120467200000234e-02
-8.954166955000000469e-03,-1.045226291199999880e+00,1.944095342399999871e-02
-8.939583622500000409e-03,-1.042713727999999840e+00,1.949120467200000234e-02
-8.925000290000000350e-03,-1.032663475199999903e+00,1.939070217600000201e-02
-8.910416957500000290e-03,-1.017588095999999886e+00,1.929019968000000168e-02
-8.895833625000000230e-03,-1.010050406399999989e+00,1.959170716799999920e-02
-8.881250292500000171e-03,-1.005025279999999910e+00,1.934045092799999838e-02
-8.866666960000000111e-03,-1.000000153599999830e+00,1.934045092799999838e-02
-8.852083627500000051e-03,-9.874373375999999647e-01,1.929019968000000168e-02
-8.837500294999999992e-03,-9.723619583999999483e-01,1.939070217600000201e-02
-8.822916962499999932e-03,-9.673368319999999798e-01,1.944095342399999871e-02
-8.808333629999999873e-03,-9.648242687999999401e-01,1.929019968000000168e-02
-8.793750297499999813e-03,-9.572865791999999319e-01,1.923994843199999805e-02
-8.779166964999999753e-03,-9.447237631999999552e-01,1.929019968000000168e-02
-8.764583632499999694e-03,-9.321609471999999785e-01,1.934045092799999838e-02
-8.750000300000001369e-03,-9.271358207999998990e-01,1.918969718400000135e-02
-8.735416967499999574e-03,-9.246232575999999703e-01,1.929019968000000168e-02
-8.720833635000001249e-03,-9.195981311999998908e-01,1.949120467200000234e-02
-8.706250302499999455e-03,-9.045227519999999855e-01,1.929019968000000168e-02
-8.691666970000001130e-03,-8.919599359999998978e-01,1.959170716799999920e-02
-8.677083637499999336e-03,-8.869348095999999293e-01,1.939070217600000201e-02
-8.662500305000001011e-03,-8.819096831999999608e-01,1.934045092799999838e-02
-8.647916972499999216e-03,-8.768845567999999924e-01,1.918969718400000135e-02
-8.633333640000000891e-03,-8.643217407999999047e-01,1.939070217600000201e-02
-8.618750307499999097e-03,-8.517589247999999280e-01,1.949120467200000234e-02
-8.604166975000000772e-03,-8.467337983999999595e-01,1.944095342399999871e-02
-8.589583642499998978e-03,-8.442212351999999198e-01,1.959170716799999920e-02
-8.575000310000000653e-03,-8.366835455999999116e-01,1.959170716799999920e-02
-8.560416977499998858e-03,-8.241207295999999349e-01,1.939070217600000201e-02
-8.545833645000000534e-03,-8.115579135999999583e-01,1.949120467200000234e-02
-8.531250312500000474e-03,-8.065327871999999898e-01,1.944095342399999871e-02
-8.516666980000000414e-03,-8.040202239999999501e-01,1.944095342399999871e-02
-8.502083647500000355e-03,-7.964825343999999419e-01,1.954145591999999904e-02
-8.487500315000000295e-03,-7.814071551999999254e-01,1.939070217600000201e-02
-8.472916982500000235e-03,-7.713569023999999885e-01,1.944095342399999871e-02
-8.458333650000000176e-03,-7.663317759999999090e-01,1.969220966399999953e-02
-8.443750317500000116e-03,-7.638192127999999803e-01,1.984296340800000003e-02
-8.429166985000000056e-03,-7.587940863999999008e-01,1.959170716799999920e-02
-8.414583652499999997e-03,-7.487438335999999639e-01,1.954145591999999904e-02
-8.400000319999999937e-03,-7.336684543999999475e-01,1.944095342399999871e-02
-8.385416987499999877e-03,-7.261307647999999393e-01,1.959170716799999920e-02
-8.370833654999999818e-03,-7.236182015999998995e-01,1.949120467200000234e-02
-8.356250322499999758e-03,-7.185930751999999311e-01,1.959170716799999920e-02
-8.341666989999999698e-03,-7.035176959999999147e-01,1.969220966399999953e-02
-8.327083657500001374e-03,-6.934674431999999777e-01,1.964195841599999937e-02
-8.312500324999999579e-03,-6.859297535999999695e-01,1.979271215999999986e-02
-8.297916992500001254e-03,-6.834171903999999298e-01,1.989321465600000019e-02
-8.283333659999999460e-03,-6.758795007999999216e-01,1.979271215999999986e-02
-8.268750327500001135e-03,-6.633166847999999449e-01,1.984296340800000003e-02
-8.254166994999999341e-03,-6.507538687999999683e-01,1.999371715200000052e-02
-8.239583662500001016e-03,-6.457287423999999998e-01,1.994346590400000035e-02
-8.225000329999999221e-03,-6.432161791999999600e-01,1.994346590400000035e-02
-8.210416997500000896e-03,-6.356784895999999518e-01,1.994346590400000035e-02
-8.195833664999999102e-03,-6.231156735999999752e-01,2.009421964800000085e-02
-8.181250332500000777e-03,-6.080402943999999588e-01,2.019472214399999771e-02
-8.166666999999998983e-03,-6.055277311999999190e-01,1.999371715200000052e-02
-8.152083667500000658e-03,-6.030151679999999903e-01,2.009421964800000085e-02
-8.137500334999998863e-03,-5.954774783999999821e-01,2.024497339200000134e-02
-8.122917002500000538e-03,-5.804020991999999657e-01,2.014447089600000101e-02
-8.108333670000000479e-03,-5.703518463999999177e-01,2.029522463999999804e-02
-8.093750337500000419e-03,-5.653267199999999493e-01,2.024497339200000134e-02
-8.079167005000000359e-03,-5.628141568000000206e-01,2.024497339200000134e-02
-8.064583672500000300e-03,-5.552764672000000123e-01,2.014447089600000101e-02
-8.050000340000000240e-03,-5.452262143999999644e-01,2.019472214399999771e-02
-8.035417007500000180e-03,-5.276382720000000193e-01,2.024497339200000134e-02
-8.020833675000000121e-03,-5.251257087999999795e-01,1.999371715200000052e-02
-8.006250342500000061e-03,-5.226131455999999398e-01,1.999371715200000052e-02
-7.991667010000000002e-03,-5.150754559999999316e-01,2.009421964800000085e-02
-7.977083677499999942e-03,-4.949749503999999467e-01,2.009421964800000085e-02
-7.962500344999999882e-03,-4.874372607999999940e-01,2.019472214399999771e-02
-7.947917012499999823e-03,-4.849246975999999543e-01,2.004396840000000068e-02
-7.933333679999999763e-03,-4.798995711999999858e-01,2.024497339200000134e-02
-7.918750347499999703e-03,-4.698493183999999934e-01,2.014447089600000101e-02
-7.904167015000001378e-03,-4.597990655999999454e-01,2.034547588800000167e-02
-7.889583682499999584e-03,-4.472362495999999688e-01,2.019472214399999771e-02
-7.875000350000001259e-03,-4.447236863999999845e-01,2.019472214399999771e-02
-7.860417017499999465e-03,-4.396985599999999605e-01,2.014447089600000101e-02
-7.845833685000001140e-03,-4.296483071999999681e-01,2.004396840000000068e-02
-7.831250352499999345e-03,-4.145729279999999517e-01,2.034547588800000167e-02
-7.816667020000001020e-03,-4.045226751999999593e-01,2.029522463999999804e-02
-7.802083687500000093e-03,-4.020101119999999750e-01,2.034547588800000167e-02
-7.787500355000000034e-03,-3.994975487999999908e-01,2.024497339200000134e-02
-7.772917022499999974e-03,-3.919598591999999826e-01,2.029522463999999804e-02
-7.758333689999999914e-03,-3.743719167999999820e-01,2.029522463999999804e-02
-7.743750357499999855e-03,-3.668342271999999737e-01,2.024497339200000134e-02
-7.729167024999999795e-03,-3.618091007999999498e-01,2.019472214399999771e-02
-7.714583692499999736e-03,-3.567839743999999813e-01,2.029522463999999804e-02
-7.700000360000000543e-03,-3.467337215999999889e-01,2.019472214399999771e-02
-7.685417027500000484e-03,-3.316583423999999725e-01,2.024497339200000134e-02
-7.670833695000000424e-03,-3.241206527999999643e-01,2.029522463999999804e-02
-7.656250362500000364e-03,-3.241206527999999643e-01,2.019472214399999771e-02
-7.641667030000000305e-03,-3.190955263999999958e-01,2.034547588800000167e-02
-7.627083697500000245e-03,-3.090452736000000034e-01,2.044597838400000200e-02
-7.612500365000000185e-03,-2.939698943999999869e-01,2.034547588800000167e-02
-7.597917032500000126e-03,-2.864322047999999787e-01,2.034547588800000167e-02
-7.583333700000000066e-03,-2.814070784000000103e-01,2.039572713599999837e-02
-7.568750367500000006e-03,-2.763819519999999863e-01,2.044597838400000200e-02
-7.554167034999999947e-03,-2.638191360000000096e-01,2.024497339200000134e-02
-7.539583702499999887e-03,-2.512563199999999775e-01,2.049622963199999870e-02
-7.525000369999999827e-03,-2.437186303999999970e-01,2.054648088000000233e-02
-7.510417037499999768e-03,-2.412060671999999850e-01,2.034547588800000167e-02
-7.495833704999999708e-03,-2.386935039999999730e-01,2.039572713599999837e-02
-7.481250372500000516e-03,-2.261306879999999964e-01,2.044597838400000200e-02
-7.466667040000000456e-03,-2.110553087999999800e-01,2.044597838400000200e-02
-7.452083707500000397e-03,-2.035176191999999995e-01,2.039572713599999837e-02
-7.437500375000000337e-03,-2.010050559999999875e-01,2.049622963199999870e-02
-7.422917042500000277e-03,-1.959799295999999913e-01,2.044597838400000200e-02
-7.408333710000000218e-03,-1.834171135999999869e-01,2.039572713599999837e-02
-7.393750377500000158e-03,-1.733668607999999944e-01,2.044597838400000200e-02
-7.379167045000000098e-03,-1.633166080000000020e-01,2.044597838400000200e-02
-7.364583712500000039e-03,-1.608040447999999900e-01,2.064698337599999919e-02
-7.350000379999999979e-03,-1.582914815999999780e-01,2.069723462399999936e-02
-7.335417047499999919e-03,-1.407035392000000051e-01,2.059673212799999903e-02
-7.320833714999999860e-03,-1.306532863999999849e-01,2.059673212799999903e-02
-7.306250382499999800e-03,-1.231155967999999906e-01,2.069723462399999936e-02
-7.291667049999999740e-03,-1.206030335999999925e-01,2.049622963199999870e-02
-7.277083717500000548e-03,-1.206030335999999925e-01,2.069723462399999936e-02
-7.262500385000000488e-03,-1.105527808000000001e-01,2.069723462399999936e-02
-7.247917052500000429e-03,-9.296483839999999943e-02,2.069723462399999936e-02
-7.233333720000000369e-03,-8.542714879999999122e-02,2.069723462399999936e-02
-7.218750387500000310e-03,-8.291458559999999312e-02,2.069723462399999936e-02
